,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
10,11.0,20.0,0.7883561643835616,70.0,11200.0,0.9958904109589041,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.050684931506849315,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,5.0,5.0,1965.0,1965.0,0.1958904109589041,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.5950413223140496,0.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.4560787069571328,0.921293042867182,0.670182841068917,0.09346451159522136,906.0,0.8832630098452883,0.0,134.0,1040.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.914324880054832,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,0.5034246575342466,5.0,0.9315068493150684,0.0,0.28063814358230604,1965.0,0.43872371283538797,1.0,384.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,0.8678082191780822,0.8205479452054795,129500.0
11,12.0,60.0,0.7883561643835616,85.0,11924.0,0.9958904109589041,0.3315068493150685,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.05273972602739726,0.863013698630137,0.9897260273972602,0.8356164383561644,0.3047945205479452,9.0,5.0,2005.0,2006.0,0.1958904109589041,0.9821917808219178,0.01780821917808219,0.026027397260273973,0.0881542699724518,286.0,0.03561643835616438,0.8780821917808219,0.44315068493150683,0.08503162333099086,0.921293042867182,0.670182841068917,0.2937456078706957,998.0,0.8832630098452883,0.0,177.0,1175.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.914324880054832,1182.0,1142.0,0.0,2324.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0684931506849315,11.0,0.9315068493150684,2.0,0.06381435823060189,2005.0,0.25525743292240755,3.0,736.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,147.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.08356164383561644,0.08561643835616438,345000.0
12,13.0,20.0,0.7883561643835616,70.04995836802665,12968.0,0.9958904109589041,0.028082191780821917,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.050684931506849315,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,5.0,6.0,1962.0,1962.0,0.1958904109589041,0.9821917808219178,0.15205479452054796,0.09726027397260274,0.5950413223140496,0.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.4560787069571328,0.921293042867182,0.670182841068917,0.15460295151089248,737.0,0.8832630098452883,0.0,175.0,912.0,0.9780821917808219,0.29315068493150687,0.934931506849315,0.914324880054832,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0.0,2.0,1.0,0.5034246575342466,4.0,0.9315068493150684,0.0,0.28063814358230604,1962.0,0.43872371283538797,1.0,352.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,140.0,0.0,0.0,0.0,176.0,0.0,0.0,9.0,2008.0,0.8678082191780822,0.8205479452054795,144000.0
13,14.0,20.0,0.7883561643835616,91.0,10652.0,0.9958904109589041,0.3315068493150685,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.10273972602739725,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,7.0,5.0,2006.0,2007.0,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.0881542699724518,306.0,0.33424657534246577,0.8780821917808219,0.44315068493150683,0.4342937456078707,0.921293042867182,0.15541490857946555,0.3021784961349262,0.0,0.8832630098452883,0.0,1494.0,1494.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.914324880054832,1494.0,0.0,0.0,1494.0,0.0,0.0,2.0,0.0,3.0,1.0,0.40136986301369865,7.0,0.9315068493150684,1.0,0.630891950688905,2006.0,0.3060188542422045,3.0,840.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,160.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.08356164383561644,0.08561643835616438,279500.0
14,15.0,20.0,0.7883561643835616,70.04995836802665,10920.0,0.9958904109589041,0.3315068493150685,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.1541095890410959,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,6.0,5.0,1960.0,1960.0,0.1958904109589041,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.30647382920110194,212.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.4560787069571328,0.921293042867182,0.670182841068917,0.10400562192550948,733.0,0.8832630098452883,0.0,520.0,1253.0,0.9780821917808219,0.29315068493150687,0.934931506849315,0.914324880054832,1253.0,0.0,0.0,1253.0,1.0,0.0,1.0,1.0,2.0,1.0,0.5034246575342466,5.0,0.9315068493150684,1.0,0.630891950688905,1960.0,0.3060188542422045,1.0,352.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,0.0,213.0,176.0,0.0,0.0,0.0,0.0,5.0,2008.0,0.8678082191780822,0.8205479452054795,157000.0
15,16.0,45.0,0.14931506849315068,51.0,6120.0,0.9958904109589041,0.6335616438356164,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.03972602739726028,0.863013698630137,0.9897260273972602,0.8356164383561644,0.009589041095890411,7.0,8.0,1929.0,2001.0,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.5950413223140496,0.0,0.6205479452054794,0.8780821917808219,0.1,0.4560787069571328,0.921293042867182,0.670182841068917,0.3021784961349262,0.0,0.8832630098452883,0.0,832.0,832.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.06442769019876628,854.0,0.0,0.0,854.0,0.0,0.0,1.0,0.0,2.0,1.0,0.5034246575342466,5.0,0.9315068493150684,0.0,0.28063814358230604,1991.0,0.43872371283538797,2.0,576.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,48.0,112.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.8678082191780822,0.8205479452054795,132000.0
16,17.0,20.0,0.7883561643835616,70.04995836802665,11241.0,0.9958904109589041,0.3315068493150685,0.897945205479452,0.9993150684931507,0.06438356164383562,0.9465753424657535,0.1541095890410959,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,6.0,7.0,1970.0,1970.0,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.30647382920110194,180.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.4560787069571328,0.921293042867182,0.670182841068917,0.15460295151089248,578.0,0.8832630098452883,0.0,426.0,1004.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.914324880054832,1004.0,0.0,0.0,1004.0,1.0,0.0,1.0,0.0,2.0,1.0,0.5034246575342466,5.0,0.9315068493150684,1.0,0.630891950688905,1970.0,0.25525743292240755,2.0,480.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,0.0,0.0,0.0,0.0,0.0,0.0,700.0,3.0,2010.0,0.8678082191780822,0.8205479452054795,149000.0
17,18.0,90.0,0.7883561643835616,72.0,10791.0,0.9958904109589041,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.050684931506849315,0.863013698630137,0.9897260273972602,0.03561643835616438,0.49726027397260275,4.0,5.0,1967.0,1967.0,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.5950413223140496,0.0,0.6205479452054794,0.8780821917808219,0.01643835616438356,0.4044541808626377,0.8518693741854654,0.4886058145952394,0.22375747495344278,0.0,0.783456077986869,0.0,0.0,0.0,0.9780821917808219,0.29315068493150687,0.934931506849315,0.914324880054832,1296.0,0.0,0.0,1296.0,0.0,0.0,2.0,0.0,2.0,2.0,0.5034246575342466,6.0,0.9315068493150684,0.0,0.006526468455402465,1967.0,0.43872371283538797,2.0,516.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,0.0,0.0,0.0,0.0,0.0,0.0,500.0,10.0,2006.0,0.8678082191780822,0.8205479452054795,90000.0
18,19.0,20.0,0.7883561643835616,66.0,13695.0,0.9958904109589041,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.04041095890410959,0.007534246575342466,0.9897260273972602,0.8356164383561644,0.49726027397260275,5.0,5.0,2004.0,2004.0,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.5950413223140496,0.0,0.6205479452054794,0.8780821917808219,0.44315068493150683,0.4560787069571328,0.921293042867182,0.670182841068917,0.2937456078706957,646.0,0.8832630098452883,0.0,468.0,1114.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.914324880054832,1114.0,0.0,0.0,1114.0,1.0,0.0,1.0,1.0,3.0,1.0,0.40136986301369865,6.0,0.9315068493150684,0.0,0.28063814358230604,2004.0,0.43872371283538797,2.0,576.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,0.0,102.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.8678082191780822,0.8205479452054795,159000.0
19,20.0,20.0,0.7883561643835616,70.0,7560.0,0.9958904109589041,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.1541095890410959,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,5.0,6.0,1958.0,1965.0,0.1958904109589041,0.9821917808219178,0.03424657534246575,0.09726027397260274,0.5950413223140496,0.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.4560787069571328,0.921293042867182,0.670182841068917,0.05200281096275474,504.0,0.8832630098452883,0.0,525.0,1029.0,0.9780821917808219,0.29315068493150687,0.934931506849315,0.914324880054832,1339.0,0.0,0.0,1339.0,0.0,0.0,1.0,0.0,3.0,1.0,0.5034246575342466,6.0,0.021232876712328767,0.0,0.630891950688905,1958.0,0.43872371283538797,1.0,294.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,0.02945205479452055,0.06917808219178082,139000.0
20,21.0,60.0,0.7883561643835616,101.0,14215.0,0.9958904109589041,0.3315068493150685,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.05273972602739726,0.863013698630137,0.9897260273972602,0.8356164383561644,0.3047945205479452,8.0,5.0,2005.0,2006.0,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.30647382920110194,380.0,0.33424657534246577,0.8780821917808219,0.44315068493150683,0.08503162333099086,0.921293042867182,0.15541490857946555,0.3021784961349262,0.0,0.8832630098452883,0.0,1158.0,1158.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.914324880054832,1158.0,1218.0,0.0,2376.0,0.0,0.0,3.0,1.0,4.0,1.0,0.40136986301369865,9.0,0.9315068493150684,1.0,0.06381435823060189,2005.0,0.3060188542422045,3.0,853.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,240.0,154.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,0.08356164383561644,0.08561643835616438,325300.0
21,22.0,45.0,0.14931506849315068,57.0,7449.0,0.9958904109589041,0.6335616438356164,0.04315068493150685,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.025342465753424658,0.863013698630137,0.9897260273972602,0.8356164383561644,0.009589041095890411,7.0,7.0,1930.0,1950.0,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.5950413223140496,0.0,0.6205479452054794,0.8780821917808219,0.44315068493150683,0.4560787069571328,0.921293042867182,0.670182841068917,0.3021784961349262,0.0,0.8832630098452883,0.0,637.0,637.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.018505825908156272,1108.0,0.0,0.0,1108.0,0.0,0.0,1.0,0.0,3.0,1.0,0.40136986301369865,6.0,0.9315068493150684,1.0,0.630891950688905,1930.0,0.43872371283538797,1.0,280.0,0.9506889050036258,0.9615663524292966,0.06164383561643835,0.0,0.0,205.0,0.0,0.0,0.0,0.0,6.0,2007.0,0.8678082191780822,0.8205479452054795,139400.0
22,23.0,20.0,0.7883561643835616,75.0,9742.0,0.9958904109589041,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.10273972602739725,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,8.0,5.0,2002.0,2002.0,0.1958904109589041,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.30647382920110194,281.0,0.33424657534246577,0.8780821917808219,0.44315068493150683,0.4342937456078707,0.921293042867182,0.670182841068917,0.3021784961349262,0.0,0.8832630098452883,0.0,1777.0,1777.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.914324880054832,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0,3.0,1.0,0.40136986301369865,7.0,0.9315068493150684,1.0,0.630891950688905,2002.0,0.3060188542422045,2.0,534.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,171.0,159.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,0.8678082191780822,0.8205479452054795,230000.0
23,24.0,120.0,0.14931506849315068,44.0,4224.0,0.9958904109589041,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.011643835616438357,0.863013698630137,0.9897260273972602,0.07808219178082192,0.49726027397260275,5.0,7.0,1976.0,1976.0,0.7815068493150685,0.9821917808219178,0.04178082191780822,0.0410958904109589,0.5950413223140496,0.0,0.6205479452054794,0.8780821917808219,0.44315068493150683,0.4342937456078707,0.921293042867182,0.670182841068917,0.2937456078706957,840.0,0.8832630098452883,0.0,200.0,1040.0,0.9780821917808219,0.29315068493150687,0.934931506849315,0.914324880054832,1060.0,0.0,0.0,1060.0,1.0,0.0,1.0,0.0,3.0,1.0,0.5034246575342466,6.0,0.9315068493150684,1.0,0.630891950688905,1976.0,0.43872371283538797,2.0,572.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,100.0,110.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,0.8678082191780822,0.8205479452054795,129900.0
24,25.0,20.0,0.7883561643835616,70.04995836802665,8246.0,0.9958904109589041,0.3315068493150685,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.050684931506849315,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,5.0,8.0,1968.0,2001.0,0.7815068493150685,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.5950413223140496,0.0,0.6205479452054794,0.1,0.43424657534246575,0.4560787069571328,0.921293042867182,0.08016877637130802,0.09346451159522136,188.0,0.013361462728551337,668.0,204.0,1060.0,0.9780821917808219,0.5075342465753425,0.934931506849315,0.914324880054832,1060.0,0.0,0.0,1060.0,1.0,0.0,1.0,0.0,3.0,1.0,0.40136986301369865,6.0,0.9315068493150684,1.0,0.630891950688905,1968.0,0.43872371283538797,1.0,270.0,0.9506889050036258,0.9615663524292966,0.9178082191780822,406.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,0.8678082191780822,0.8205479452054795,154000.0
